view_date,VALE3.SA,BBAS3.SA,ITUB4.SA,BBDC4.SA,ABEV3.SA,views_count,view_tickers,Q_mean,Omega_mean,prior_obs,prior_end_date,gross_exposure,max_weight_used,rebalance_mode,rebalance_flag,rebalance_source_date
2025-03-28,0.24738329019707384,0.1289250647043892,0.24738329019707384,0.1289250647043892,0.24738329019707384,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,-0.0014592102227195237,0.000438740401909187,558,2025-03-27,0.9999999999999998,0.24738329019707384,monthly,0,2025-03-05
2025-03-31,0.24738329019707384,0.1289250647043892,0.24738329019707384,0.1289250647043892,0.24738329019707384,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.002024853143273204,0.0002680256756036769,559,2025-03-28,0.9999999999999998,0.24738329019707384,monthly,0,2025-03-05
2025-04-01,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.003701487878355608,0.00030961539163990894,560,2025-03-31,1.0,0.2473832901970739,monthly,1,2025-04-01
2025-04-02,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.003447861591754975,0.00027236032952926567,561,2025-04-01,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-03,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,-3.7465641483085815e-06,0.0002706929711518493,562,2025-04-02,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-04,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.006860998546799156,0.0005152986146132433,563,2025-04-03,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-07,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.011160810943773405,0.0004716317653096068,564,2025-04-04,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-08,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.014759737159812764,0.000411964694347685,565,2025-04-07,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-09,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.011015800431192912,0.000550736049796487,566,2025-04-08,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-10,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.01293741331593184,0.0004692831025570125,567,2025-04-09,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-11,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.009272793388284564,0.0005393314978726067,568,2025-04-10,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-14,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.005840157237250618,0.0004942210003772081,569,2025-04-11,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-15,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.0011645108366360158,0.0004754497817328586,570,2025-04-14,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-16,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.007892244884829891,0.00043268553085950776,571,2025-04-15,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-17,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.0028793982559098567,0.0004389863142502351,572,2025-04-16,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-22,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.005115492447517139,0.0003975799300069274,573,2025-04-17,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-23,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,-0.0007160189353900056,0.00039288676966698103,574,2025-04-22,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-24,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.00015517991991266625,0.00022358408909559148,575,2025-04-23,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-25,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.0004596342271154812,0.0003511040753711114,576,2025-04-24,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-28,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.00144390243835542,0.0003622735255686774,577,2025-04-25,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-29,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.0023890721891104876,0.0002493082351087415,578,2025-04-28,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-04-30,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.0030949331195966627,0.00039126477422521676,579,2025-04-29,1.0,0.2473832901970739,monthly,0,2025-04-01
2025-05-02,0.16841113986861744,0.2473832901970739,0.2473832901970739,0.16841113986861744,0.16841113986861744,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.00607629743682087,0.00020589729564027653,580,2025-04-30,1.0,0.2473832901970739,monthly,1,2025-05-02
2025-05-05,0.16841113986861744,0.2473832901970739,0.2473832901970739,0.16841113986861744,0.16841113986861744,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.000552814207131177,0.00043059847992874884,581,2025-05-02,1.0,0.2473832901970739,monthly,0,2025-05-02
2025-05-06,0.16841113986861744,0.2473832901970739,0.2473832901970739,0.16841113986861744,0.16841113986861744,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.004042693954353733,0.00044439193891301763,582,2025-05-05,1.0,0.2473832901970739,monthly,0,2025-05-02
2025-05-07,0.16841113986861744,0.2473832901970739,0.2473832901970739,0.16841113986861744,0.16841113986861744,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.008062861135303502,0.00044614079972551523,583,2025-05-06,1.0,0.2473832901970739,monthly,0,2025-05-02
2025-05-08,0.16841113986861744,0.2473832901970739,0.2473832901970739,0.16841113986861744,0.16841113986861744,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.010048256775275695,0.00033232289931897646,584,2025-05-07,1.0,0.2473832901970739,monthly,0,2025-05-02
2025-05-09,0.16841113986861744,0.2473832901970739,0.2473832901970739,0.16841113986861744,0.16841113986861744,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.008772135303648206,0.00035820673724046314,585,2025-05-08,1.0,0.2473832901970739,monthly,0,2025-05-02
